Date,Open,High,Low,Close,Adj Close,Volume,FIVE.csv_MA_5,FIVE.csv_MA_20,FIVE.csv_MA_250,FIVE.csv_realVolatility20,FIVE.csv_realVolatility60,FIVE.csv_realVolatility250,FIVE.csv_avgVolume_20,FIVE.csv_avgVolume_60,FIVE.csv_avgVolume_250,FIVE.csv_log1DayRet,FIVE.csv_logMA5_20,FIVE.csv_logMA20_250,FIVE.csv_logMA5_250,FIVE.csv_log1DayRange,FIVE.csv_HL_20_realVol_20,FIVE.csv_HL_5_realVol_20,FIVE.csv_logD2,FIVE.csv_logD5,FIVE.csv_Mean,FIVE.csv_Variance,FIVE.csv_Skewness,FIVE.csv_Kurtosis,FIVE.csv_Shape,FIVE.csv_Location,FIVE.csv_Scale
2020-06-01,9.22771379984053,8.983750140662124,9.099748622463764,7.212935654872112,7.212935654872112,-51362.16089229507,9.951304074364197,7.503532639636447,5.537877485835572,3.086163960525188,7.411630372091303,4.820929412471084,30834.029206265976,77353.95835271578,70818.25579056577,-0.2463352927437036,0.2823296770666909,0.3037626262185041,0.5860923032851949,-2.1541781758783185,1.5347753200796175,1.0871548665475055,0.9787855476220884,1.2791515684295316,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-02,8.530529392514367,8.30142935819633,8.75408428651032,9.908923765409613,9.908923765409613,55018.61819677032,9.988511464218863,7.718856818942042,5.5664672380609,3.096757350885163,7.460053707393379,4.825589457888147,47744.637682359324,76047.6269196167,66047.8508523488,0.14978431957134677,0.25776930635400974,0.32690566800896137,0.584674974362971,-0.7926251914275027,1.523328058210462,1.048749650489662,-2.7106057607577614,-1.6818099729904645,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-03,10.4981954919665,10.974654911772902,11.759734839739252,11.832354981832466,11.832354981832466,63046.67934361589,9.734159931934704,7.976856984436401,5.6004522909304795,3.217572050642782,7.48359242690858,4.839716095308476,49506.92488056774,77059.96686338748,56269.27322428748,0.11963434231739455,0.19909686923566647,0.35369711156114464,0.5527939807968112,-0.24196974731752316,1.5026485017433606,1.057512653772236,1.530269010389281,0.24039992901616924,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-04,11.239027729178304,10.74890719422666,9.191616370884276,7.910747469573067,7.910747469573067,463348.538329738,9.341477824712612,8.098144719009913,5.591379453587934,3.163969833797773,7.492677891882163,4.833220175954691,87674.74494361,80596.07766435265,63290.681953888,-0.3511700656608442,0.14282947666110327,0.37040896002188506,0.5132384366829883,0.44294765983010886,1.2465963048572706,1.036645152640385,0.6922349124882085,0.6746830305196319,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-05,11.898120852857446,11.325716271410116,11.217219053396676,12.550563391824396,12.550563391824396,476758.3477974369,9.88310505270233,8.441610095038232,5.602482688013063,3.2592113036866492,7.532669829102208,4.846040528229366,111811.53125682022,93086.34360272069,67591.23239624599,0.053385080225461595,0.15765367900657717,0.40996322332654395,0.5676169023331212,-2.2210307467594683,1.2649275636064417,1.1750038051164158,-0.3309954874398209,0.996260627031789,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-08,11.60260414846907,10.419535365881984,7.505690129982966,7.613354951414692,7.613354951414692,376390.3386926069,9.963188912010846,8.467389429215334,5.5976260904136215,3.250048682749429,6.941282904794249,4.843403180315422,90192.3974274034,69066.91793228002,70553.67730643137,-0.4213256328561666,0.16267494487276904,0.4138796519296041,0.5765545968023732,1.069473595826915,1.3066939357759784,1.2601592851129253,-1.2127024027763198,-0.9152430395390377,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-09,4.520156424388631,3.778810200392343,5.367048174697871,4.86312532872698,4.86312532872698,808597.7375393447,8.95402922467432,8.347163313856509,5.580986334094061,3.339994999395478,6.859548641936203,4.838731238964502,128685.238044336,65805.41293915428,75571.89643093194,0.07313470257393516,0.07018186542904116,0.4025562350973953,0.4727381005264365,0.4626252094723918,1.3054907935644247,1.2745494886188118,2.0395875762673232,1.618555904253108,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-10,17.671284420013336,18.974290171455948,16.793932722644044,16.302254706765368,16.302254706765368,4122938.482927708,9.848009169660902,9.01244677543926,5.607631917486169,3.5374576024960858,6.045834274066138,4.879348421900617,331356.44997472304,120481.69831349478,92895.0606210745,-0.08063754917948039,0.08866272304499784,0.4744780846332963,0.563140807678294,0.7794888307047318,1.2973364442137219,1.3264288032558496,2.1620463208300706,1.4973659754729391,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-11,5.159054400012039,4.350288545298497,4.273193340687072,4.469592917343789,4.469592917343789,-1588194.8983131775,9.159778259215045,9.202387113455295,5.592103007131936,3.1463528774787233,5.901370496050346,4.876756810230624,240638.82603872503,84644.63449181452,87137.41790717801,-0.143455972355556,-0.004640948368851824,0.4981074940451298,0.4934665456762779,-2.5627141973455507,1.3762680627028665,1.7495405095289822,-0.9325918475962129,1.235807040723664,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-12,7.278759002729132,8.15846515319393,8.61941933423283,11.039605812087046,11.039605812087046,-745498.0610633749,8.857586743267575,9.537756738995629,5.60781424442178,2.9513468471713833,5.247421261395561,4.88798650135984,224160.09419689927,62116.14929390404,84702.29498819273,0.41652895376518123,-0.07398396423751653,0.5310972892831324,0.4571133250456157,-0.7744566312961876,1.3787320366487448,1.4935127759609783,1.6606344921338172,0.4127436085995889,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-15,5.896510555303792,7.242570393563056,6.412673386065904,8.725690645737217,8.725690645737217,-746194.5329540713,9.08005388213208,9.599842191311613,5.610393017904663,2.9187495788972644,4.773193389126137,4.88946636560876,167897.1636344721,1004.0466319470376,82106.4261423569,0.39191087741753644,-0.05566653318252778,0.5371258861853891,0.48145935300286136,-0.1864536732437958,1.3508869624673652,1.321232287256581,1.448352714274165,0.10646203365433583,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-16,14.257442943232562,12.965788627212206,13.450402674241516,11.743965911734833,11.743965911734833,-503053.1369907954,10.45622199873365,9.609940856118614,5.6337461856163795,2.9261629409182786,4.44855104766587,4.904800794152314,140010.4802380306,-5280.594653751544,80434.14804637196,-0.19393951290630831,0.08439913925090535,0.5340234505900772,0.6184225898409824,-0.7244024841661064,1.330836491416331,1.2174011779751566,-0.35046554841676275,1.9287408222449267,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-17,9.937718732242914,9.566303965599005,10.758426905938563,9.502969081439671,9.502969081439671,-395399.7928622573,9.096364873668511,9.677271706244591,5.640631461969372,2.9063815026418345,4.36504905978826,4.909034446503421,127432.00312722889,1930.2818849425655,79455.8801420448,-0.04473320586392924,-0.06190514374967074,0.5397839924484216,0.4778788486987508,0.1757357011935709,1.337486600867764,1.0536819773175197,-0.25195664569807363,1.9168175515642252,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-18,7.223709540630878,8.994308066919118,9.162623099055011,8.01907701264031,8.01907701264031,-358791.6347178255,9.806261692727816,9.805473902485012,5.638610503156085,2.763365701151766,4.3407877040727225,4.9079463971827275,130023.43239061232,-1768.80626830356,75537.509851162,0.10445472179738426,8.033865635213284e-05,0.5533031207486259,0.5533834594049781,-1.7819178642701226,1.072610927191439,0.7413894916384455,1.3150370256402897,1.2668022676579986,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-19,9.57356621525308,8.672715455992133,4.956258221840557,4.346822888269003,4.346822888269003,118780.32275349308,8.467705107964207,9.469604720424982,5.649701241374607,3.0003851584978602,4.339928237605515,4.901853821795995,116140.31162529194,-3090.8295075789365,76803.10083668245,-0.7895605735846263,-0.11182763775703375,0.5164845000119398,0.4046568622549061,1.3127708580946926,1.1169088032664856,1.1400606940727662,1.6401894386646305,1.9010297702768373,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-22,3.160293635367225,4.8300226994622335,6.783269873687587,8.613639795133992,8.613639795133992,-148934.8762385078,8.445294937843562,9.359960451587671,5.691505472179989,2.989004351332275,4.348514029618213,4.8822708653528935,97800.59743748783,-4251.828769015496,74775.18835644078,1.002682023677408,-0.1028315910207039,0.4974662699748337,0.3946346789541298,0.6694932051896402,1.132166055586282,1.212249592963531,-0.5199289628869171,-2.1888024874813268,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-23,10.200398595745185,8.09529241730317,9.08642715171584,7.205111713026625,7.205111713026625,-399063.69716485415,7.537524098101921,9.234071696432189,5.71150417677067,3.025709931481796,4.196326505956523,4.87817200491579,73963.27799843869,-5134.914200029259,72050.19623382103,-0.347636063278819,-0.20300632930762758,0.4804176709676338,0.27741134166000625,-0.008904795858620243,1.1279906184001032,1.1565917905136638,1.0502231327492884,1.512674601061121,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-24,5.1882323756429685,4.485253294530239,2.2783714383889877,4.97400824611006,4.97400824611006,-5266.5632869067485,6.631731931035998,8.827566476575027,5.708966436952908,3.0245442022434115,4.156426500352139,4.878390854063902,59222.98092731995,3422.029137101361,72282.81170518139,-0.0421670532159429,-0.2860133829304068,0.4358413814215541,0.14982799849114745,0.7915805944150314,1.1525631322445808,1.2021056979281157,1.2918824537296532,1.510492517005137,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-25,4.05834897386616,3.573350697006461,5.960995754681917,5.3569184349752845,5.3569184349752845,-176841.05430992908,6.099300215502993,8.601704498039616,5.713113572631313,3.1097406925917586,4.037968392354712,4.877646091848653,55447.84951058015,7334.325602272074,47321.322039349136,0.2776126566824275,-0.343786335238847,0.4091962218392743,0.06540988660042718,0.87030754866866,1.1670346398867457,0.47767616976569616,0.6142085554407005,0.9791372890720587,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-26,5.855767538565274,6.144463851171224,4.696707762948321,4.081066251039559,4.081066251039559,393167.2882125635,6.046148888057104,8.313636447997805,5.688428160913132,3.252338183258279,3.6831526177840868,4.870191422560826,87972.29724996406,10269.200566522004,58725.01114378029,-0.3610687892749762,-0.31847559025401967,0.37946314809575926,0.06098755784173947,0.37001483241480093,1.1705376161711698,0.3603278086129419,-0.11323365534353197,-1.3251742866083904,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-29,4.184144251287336,6.333051076330875,5.672245925232545,8.86985674416239,8.86985674416239,-136810.9470183244,6.097392277862784,8.396482502462318,5.70594910860795,3.243916889343455,3.492623180255879,4.873739136336319,83699.8579436626,13445.687948684756,61898.38215714954,0.7513564425358797,-0.31995168409754626,0.38630353461677586,0.06635185051922954,-0.41429626156009447,1.0808497275032984,0.5420060789364615,1.2564528124084928,-1.3617307362494464,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-06-30,8.570453692548199,6.634864102255591,8.660314039623202,7.267646167776121,7.267646167776121,-137114.3606156992,6.109899168812683,8.264418622580644,5.697719749263194,3.232848788067176,3.232358837632456,4.869338746890728,74093.20900303914,15190.888741650744,64692.20736125646,-0.16488820505526228,-0.302049116305342,0.37189333589071266,0.06984421958537065,0.7057918671703205,1.0850254368313454,0.5270420765218616,1.15894821524324,-2.7720375981446304,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-01,7.0572608456166535,7.855883677980145,7.49831372542684,5.580298202773989,5.580298202773989,-128062.30834118584,6.231157160145469,7.95181578362772,5.68293898164316,3.1713755633259955,3.2380718716193213,4.864040343555148,64537.75961879905,12658.983933144036,66190.45398912215,-0.23481477769068113,-0.24383824750007188,0.3359317777833102,0.09209353028323819,-1.028424264511464,1.1058920374592167,0.8017333062671936,1.1907533738252636,-0.5003969310030102,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-02,6.999427585098687,6.166515219586202,5.370805835246955,4.404920838485225,4.404920838485225,-159806.1505333258,6.040757640847457,7.776524452073327,5.66001098175039,3.2691466167685843,3.229864423404227,4.856464734815642,33380.02517564585,-20467.46160464907,65959.02406691718,-0.46310608375963563,-0.2525800685455733,0.31768367740031195,0.0651036088547385,-0.2285212548523755,1.0986262294178644,0.6792761538672727,1.051774083438494,-0.04919276888927439,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-06,5.175581259367348,4.652680410784484,5.012187585210199,5.11790805399572,5.11790805399572,38967.72439762449,6.248126001438689,7.404891685181893,5.646724792692013,3.116793625050727,3.240116604464175,4.8533727826457245,11490.494005655235,-9103.008985868097,66693.48933555718,-0.011205881140041257,-0.16985924134091163,0.27106512599048993,0.10120588464957822,-1.0230211453422386,1.007883771019811,0.7133426275477107,-0.7713462663961806,0.036179365012335964,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-07,2.9255007457890656,2.787793674782691,1.883984330338976,0.9715841564568136,0.9715841564568136,109043.68583059697,4.668471483897573,7.0728031454339995,5.624304478698663,3.4313721391021654,3.301639300259796,4.861998408436269,-1876.838637445261,-10730.570361336537,68158.36092249663,-1.1022930498123453,-0.4154251731024991,0.2291595936178956,-0.1862655794846036,-0.10113684299698177,0.9711655336040589,0.7251702727233911,1.2335325819150857,2.0666440757793354,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-08,0.9962579612035398,5.089948965953255,3.762462934048955,8.284966883149366,8.284966883149366,70259.72451267065,4.871935626972222,7.2438952231551195,5.619032075062551,3.4005664797077806,3.281557065021905,4.8583798015583355,-38793.73928877896,3426.7811227637226,69235.0740477814,2.1181917114038797,-0.39666775850212305,0.2539996555318062,-0.14266810297031696,0.28328695197261045,0.9661739840829716,0.5845434101592842,1.1528033430561104,0.017172421701998092,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-09,7.8994262735372445,4.82030387735071,4.550848328801763,3.800566096078171,3.800566096078171,-9733.575270247997,4.515989205633059,6.618810792620759,5.607184006373712,2.7309264218775247,3.307174315138242,4.859191486928761,-245427.34219867675,13565.771423344731,68123.81642826731,-0.731640104943707,-0.38229145920003565,0.1658670813725438,-0.21642437782749185,-1.311351842686432,0.9740996298731128,0.6662074592418787,1.0399169082839788,0.5764628511211707,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-10,4.179619358293635,3.8746866008476095,5.963707634351252,5.567797209770987,5.567797209770987,-357493.95060278126,4.748564479890211,6.673721007242119,5.621224412237317,2.696258740853959,3.2835217102060326,4.853962541368236,-183892.29481315694,10050.95983880467,65163.20602961172,0.28677932192888816,-0.340335218914446,0.17162806940277198,-0.16870714951167412,0.736695551218638,0.8302863830014601,0.8658338306684366,0.9995907772902359,0.15089656632615217,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-13,6.715282511045544,5.980463175781523,4.719736331363606,3.026641579886572,3.026641579886572,127743.21850650576,4.330311185068382,6.273072795632094,5.612240922165712,2.607239629084796,3.312863363285619,4.856688023694768,-140230.2308346629,13763.37804662632,66778.80838543852,-0.7969322854006645,-0.37062690699008566,0.11131622250191028,-0.2593106844881754,0.23168841529238207,0.8165769257205447,0.7748146874580787,-0.256280934448473,0.7377698509252373,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-14,1.5755494843910045,1.872326657722496,3.4870701254363894,3.58475559936106,3.58475559936106,44521.78846996103,4.852945473649231,6.016026043313287,5.605275391324275,2.6061316923292317,3.326333481155486,4.8583484780836415,-100694.4147634613,17511.8304707083,68418.80861223354,0.8220862081947553,-0.21484108088309858,0.07071872717592681,-0.14412235370717175,0.4791761005368427,0.8235307075180511,0.8047840555349705,0.6846318328827753,0.9605645959070852,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-15,5.671783915341592,7.620573715390108,7.353299416418054,9.154885155549223,9.154885155549223,-10282.602607308654,5.026929128129202,5.886572005504006,5.610583899904508,2.3592427419073165,3.31565654641762,4.861510660282418,-76055.88804428697,21500.90880796709,67696.34189286066,0.47878394182349077,-0.15786453940578837,0.04801902967533664,-0.10984550973045164,-1.3194798109573829,0.8609874228726416,1.0008313905953268,1.812908179635085,-0.13935601151640292,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-16,6.468235441431816,7.434540999073121,7.654938022719776,8.430604476271512,8.430604476271512,-138688.66542796406,5.952936804167871,5.832953775245599,5.615790758889897,2.2837039984566077,3.2057413162177633,4.863839887650537,-63220.33167257231,23794.629522304946,68114.70365397728,0.26496513279749734,0.020361155275501575,0.03794111504666216,0.05830227032216364,-1.5123247061200855,0.9204910307987016,1.0572294028579503,1.578122436788475,1.5325651575223902,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-17,9.47425787589478,7.390668030152341,8.5964077755648,6.842802226375511,6.842802226375511,-113371.37125143514,6.207937807488776,5.774140035932359,5.626121804372429,2.239152248711664,3.194073245696802,4.86369159687915,-50949.3184992528,27005.733819717567,66671.85305075474,-0.3253810935008937,0.07243943091457869,0.025968973697550655,0.09840840461212942,0.18709327519302904,0.833930040239163,0.9484847794007152,0.8381488191866249,0.24295011319443263,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-20,6.057561594593665,6.965219227649556,5.898154183375766,6.997949749992117,6.997949749992117,134863.47900350217,7.002199441509885,5.9066963790185145,5.632105552847595,2.228656727359202,3.086754858538145,4.864458450834015,-50145.16068675234,25754.72078314685,68404.43453649763,0.14430987131948883,0.1701376188289031,0.04760332649615996,0.21774094532506308,0.06491193041832564,0.7738389139371685,0.9239124148242037,0.35952917513827487,1.3790955543018133,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-21,7.567348041017922,8.699346544586547,9.0351001752409,8.679038147064148,8.679038147064148,-114262.838607147,8.021055951050503,5.909966296615023,5.645191194175635,2.2328814017724277,3.0771706972967734,4.868250821183053,-48411.55880518431,29135.829005775715,69015.01027595608,0.13706802874311008,0.3054299493015685,0.04583606195102312,0.3512660112525917,-1.0913776300725384,0.7844312604128741,0.800463544579665,0.6077177810503532,1.6281188417844688,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-22,7.866200776265771,10.241870154442765,8.731011727672637,11.01945197508384,11.01945197508384,112882.83974407474,8.393969314957426,6.100683309717883,5.668793425369505,2.496644172951609,3.0961717060755167,4.87997838582785,-22814.23195973786,30569.895803625743,69497.37716949196,0.3370868742058634,0.31911272642006344,0.07342448755614284,0.3925372139762064,0.4126779838447768,0.7944725598859428,0.8567077489676829,1.3916555206607824,0.6230287577712587,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
2020-07-23,11.463112697565904,12.031580869833109,10.602763710968802,9.05355127856008,9.05355127856008,335680.0203487938,8.51855867541514,6.304660461340385,5.6827101117084755,2.565451733845319,3.0802535899095025,4.884666741919075,-5766.902777952829,32764.491815247286,71294.49822590839,-0.2359772012931307,0.3009580412968582,0.10386086439671051,0.4048189056935687,0.35684694035151626,0.7731652944252878,0.6178571247233506,-0.9821284125650066,-0.47329415342554404,9.157480566009658,32.410148474309054,-0.40006565421784174,2.25167818312518,0.005392316595910824,-1043.105342148389,1052.2361245149286
