Date,UGA_Open,UGA_Adj Close,UGA_Volume,UGA_High,UGA_Low,UGA_MA_5,UGA_MA_20,UGA_MA_250,UGA_realVolatility20,UGA_realVolatility60,UGA_realVolatility250,UGA_avgVolume_20,UGA_avgVolume_60,UGA_avgVolume_250,UGA_log1DayRet,UGA_logMA5_20,UGA_logMA20_250,UGA_logMA5_250,UGA_log1DayRange,UGA_HL_20_realVol_20,UGA_HL_5_realVol_20,UGA_logD2,UGA_logD5
2019-12-26,1.8433805069002744,1.71183651756537,-318040.4014961192,1.6396985298297455,1.7860697291130665,1.3776487569231617,0.8407342368982496,,0.8469477355270825,,,15058.900265396787,,,-0.07403433690189258,0.49385792411600077,,,-1.9216094230148881,0.7458609778058175,0.601214689815066,-6.004965928960775,0.08616150026682168
2019-12-27,1.9369265268063265,1.57043518180339,231259.29388111405,1.9296429517277411,1.5801313788393436,1.7734824280594303,0.9099991181443036,,0.847156011675521,,,28811.59408061424,,,-0.2097496854549932,0.6672567356685245,,,-1.0512186051572079,0.7299004554203927,0.42845266575803803,-0.2599406077968383,0.6826767340891752
2019-12-30,1.468900495267306,1.426967216041593,-293661.4384628196,1.249243496214694,1.4538877205318972,1.7530148939555086,1.0020257463947604,,0.7941181127760552,,,-59738.72396480269,,,-0.028962794335552596,0.559313404832382,,,-1.586482298688728,0.6761724321212234,0.39175091161779707,-1.2557247950432064,-2.279477438033413
2019-12-31,0.7827756795500456,1.0996173839009504,-89602.60215558717,0.8663560647750881,0.8587083613459523,1.630077772546127,1.0588736600218305,,0.7555567965607171,,,-27400.465887736336,,,0.3398713989579604,0.4314219686035591,,,-4.873349881556064,1.0192113734773427,1.5047301916428562,-0.753284100779456,-0.4866443499408128
2020-01-02,1.5688806224581704,1.3425586274441752,-34571.654178245895,1.480547895796681,1.6075068014776654,1.4302829853510957,1.1480070680690269,,0.6696851829672559,,,-11673.529363806721,,,-0.15578516894673497,0.2198448618147445,,,-2.063891822201063,1.0224050528352253,1.490772972133142,-2.472086121924576,-0.001026590788894637
2020-01-03,0.6389302679596192,0.5613011517183804,55110.80594403157,0.5305340952876989,0.5957202313222592,1.2001759121816977,1.1731041767116421,,0.6352603492122065,,,6604.783879182754,,,-0.1295377477762843,0.022814761606270897,,,-2.7305084701668343,1.049289622528189,1.4834104642568946,-0.6193090993415897,0.14022736956623943
2020-01-06,0.6894560038908466,0.9728072961948602,-146179.51031746948,0.9507868904416412,0.9385251543358564,1.0806503350599919,1.1809597022885312,,0.6315687704835019,,,-14145.36184257887,,,0.3442831249018243,-0.08876439294494211,,,-4.401271751176045,1.209404056148078,1.4434352807628137,-0.9949245769938824,-0.514786983587322
2020-01-07,0.8934676836105169,1.5968195616233718,-46621.49878094744,1.592778048217637,1.0107230813530244,1.1146208041763477,1.230878322853353,,0.6224943162277865,,,-91599.45386920124,,,0.5806589903674421,-0.09921373703929019,,,-0.5411903909257693,1.1747506999388417,1.7633267075703907,0.03490218045450687,-1.7728257747459704
2020-01-08,1.6490821570325809,1.3158982842414453,-119967.63589922617,1.139752542844727,1.5335793456180884,1.1578769842444465,1.282063789239612,,0.5820189872539708,,,-58223.70524870814,,,-0.22569932636655282,-0.10188297257235625,,,-0.9318440532004766,1.156198450718245,1.5397629478109436,-1.0697595957215573,-1.5311772516302486
2020-01-09,1.800560977551397,1.982430478452578,169526.54558743423,1.8721624731550597,1.9880904311834904,1.2858513544461272,1.3083367513380897,,0.6018520294832042,,,-50023.693890745475,,,0.09622533575337884,-0.017335643438337912,,,-2.1547863322871725,1.141365603118812,1.5392686025915439,-0.9529264053674417,-0.44648735547705365
2020-01-10,1.7287740603589814,1.5178991014215573,-95840.07969427187,1.5497144665465452,1.5807929760232111,1.4771709443867624,1.291745624872384,,0.5906109648336128,,,-49358.14662198904,,,-0.1300853130155371,0.1341342332170107,,,-3.4712387122689266,1.1507523061425418,1.641149903001643,-1.5994835361430162,-0.044372091055008396
2020-01-13,1.5368846198963428,1.8645005429518715,-165673.37719078016,1.7852547975577782,1.8565191441208315,1.6555095937381648,1.3397588299170167,,0.5964537479795713,,,-43472.32547737523,,,0.19323581848542964,0.21161925296721276,,,-2.6413591248317045,1.1585256167982891,1.2099018335297946,-2.13766459780904,-0.11463309931731704
2020-01-14,2.679123853798598,2.656660924161235,86371.99213062268,2.5673159269031363,2.7021755398962988,1.8674778662457374,1.4011636360351842,,0.6653182070888133,,,-38130.67965329543,,,-0.008419778261949482,0.28728572588891205,,,-2.0035209453731118,1.1537711507179342,0.9289095886683045,0.1299415517464154,0.058119238940954554
2020-01-15,2.2171315807928345,1.8677438440778784,33477.89438041113,2.046530528773065,2.046258040904103,1.9778469782130241,1.4131392363492394,,0.6717450502911241,,,-24539.286501178885,,,-0.17148307773849203,0.33619522996084955,,,-8.207916462422753,1.7998452125350697,2.5865034224836827,-5.731163601818113,-0.594487054756593
2020-01-16,1.4927461157648647,1.828148045701488,-79723.30122727354,1.7267505130820044,1.6986746260242,1.946990491662806,1.4556942797692451,,0.6696198541626616,,,-33239.686122139006,,,0.20268600317947932,0.29080188775339105,,,-3.572844182853055,1.8102197363964412,2.449403928459515,-0.18812289792764408,-1.8689703773512767
2020-01-17,1.7592877439849488,1.6375182235363432,51326.53125280433,1.6870810054356369,1.7336477341986711,1.9709143160857632,1.5064774823943463,,0.6409539017376807,,,-17174.130579781748,,,-0.07172721888044825,0.2687234224104869,,,-3.0668689678942846,1.7904825647468032,2.4768972994897203,-1.4686954920084392,-2.123442566342782
2020-01-21,0.5230255393363361,0.1329119468575186,178532.51444234874,0.4081077380201936,0.133632072293981,1.6245965968668927,1.5335597384311197,,0.5624007575412817,,,-17399.822510895232,,,-1.3699434399911568,0.05766787745563718,,,-1.2928926714112807,1.7546454604725603,2.7104058813919663,0.527822022485648,0.5490392508019053
2020-01-22,0.9809275528599156,1.0265334256653365,-148508.6980204098,0.8751673408184732,0.9551623529206488,1.298571097167713,1.5084211653863266,,0.5737235832953104,,,-16064.443186860773,,,0.04544419213863833,-0.14979901405610435,,,-2.5257909949748236,1.7473371960751292,2.6412939440389827,-0.4926832008549221,0.4886582316957854
2020-01-23,0.7289303522470014,1.795780916197149,-85206.20188031887,1.6743034200190952,1.0332596818833937,1.284178511591567,1.512495061648791,,0.5755488281553699,,,-21182.00850357781,,,0.901617068432714,-0.163641422568336,,,-0.44465759016825246,1.7845037028479553,1.2888457745249078,0.5085444053685131,-2.631604183113162
2020-01-24,2.566238252048482,2.054140896043357,-105137.076041815,2.141219293607806,2.285012413553389,1.3293770816599408,1.4981254782799924,,0.5570514457145417,,,-46156.39488632586,,,-0.22258340638809898,-0.11950417259401344,,,-1.9393796794462974,1.781955148417938,1.0284370900282551,0.027233255960546498,-1.4872519158657156
2020-01-27,1.637245454527278,1.7050710071683373,-112801.34726919662,1.624363143745514,1.780766264924159,1.3428876383863397,1.4977872027601407,,0.5569168748938188,,,-35894.44217497973,,,0.04059152747422628,-0.10916657137272825,,,-1.8553184946848544,1.7832880397792232,0.7851611852116053,-2.400088677235164,-2.6948460069572615
2020-01-28,1.8639171870254323,2.234441502114496,-20243.52870352741,2.078740955510998,2.1000769913676205,1.763193549437735,1.5309875187756963,,0.5807575956643993,,,-48469.5833042118,,,0.18131102192642803,0.14121371722158424,,,-3.847357811534734,1.7676693709286002,1.2306352279867676,-1.7131297873190645,0.7426654392503999
2020-01-29,2.386774495001857,1.9160779721998829,66708.42859736827,2.080228569657658,1.9800115080022136,1.9411024587446444,1.5554430565836106,,0.5864173689206281,,,-30451.08995120241,,,-0.21966249673064445,0.2214956604739472,,,-2.3004168288242477,1.7509669449225351,1.2162138728347245,-1.5558641364226982,-0.11704569270915444
2020-01-30,1.9263454822798,2.2177910507922025,-100221.96165993444,2.0067833321741126,2.213058214513799,2.0255044856636553,1.6113517399281734,,0.5939268732655625,,,-30982.057926419773,,,0.14088700293499512,0.2287453814985614,,,-1.578545619397001,1.6940873433321795,0.9003489734275378,-4.095317956478998,-0.8627259496064069
2020-01-31,2.3987414509190685,2.017312475082079,-18040.285325323697,2.210592805820763,2.235438409833179,2.0181388014713995,1.6450894323100684,,0.5970111181357337,,,-30155.48948377366,,,-0.1731780366720684,0.2043809523809725,,,-3.69507444299712,1.707218799314027,1.0520747572580245,-2.290315642663671,-3.3014854231537933
2020-02-03,1.362755268350476,0.2104567496696141,145954.842793211,1.2138777477499154,0.3396807462210969,1.7192159499716548,1.6275472122076298,,0.6345094473024733,,,-25613.28764131469,,,-1.8679836946475785,0.054794240140823874,,,-0.1344495265189762,1.7978716190578186,1.5451561921909474,0.6968076235181453,0.401868151809329
2020-02-04,-0.0547039717328168,1.127167279500295,1698.449626665999,0.4315507906985942,0.7204863753180426,1.4977611054488147,1.6352652113729018,,0.6270208132539477,,,-18219.38964410792,,,,-0.08783360327647571,,,-1.2415515063036482,1.7633084864103556,1.3206239101062602,-0.11637068845888597,0.10190133995506401
2020-02-05,1.2609728961428883,0.1148976265687196,-34000.262600015354,0.8476575439187499,0.553789097887563,1.137525036322582,1.5611691146201694,,0.7134121787385802,,,-17588.327835061315,,,-2.3955973136485764,-0.3165800914713305,,,-1.2246230742636206,1.732303863291472,1.304211031207542,-2.3480101329909253,0.5884421975664932
2020-02-06,0.8202677826765523,1.5466664236353935,-9885.635304550931,1.0016635215757752,1.215055374046548,1.0033001108912203,1.5727075215898667,,0.7110989142010818,,,-12084.227805327553,,,0.6342263482323889,-0.44950399262392254,,,-1.544625120455468,1.710125774931194,1.304275214657088,-0.8686937932793446,-0.39880042578910674
2020-02-07,1.283069057608337,1.468609110734656,-133101.24070516994,1.4552731974561048,1.6269730234983282,0.8935594380217357,1.5470164532039707,,0.7047707580874222,,,-27215.617119957762,,,0.13506086041417473,-0.548870630996803,,,-1.7620075242287643,1.715785167569982,0.6266237515284195,0.3028500677120216,-0.6001973034480824
2020-02-10,1.7123645129947302,1.4872792431241295,-45244.2658667684,1.4599789518790267,1.4487711284247986,1.1489239367126387,1.545485460289099,,0.7048705906967482,,,-24685.82642858259,,,-0.14092673208462564,-0.29651227765275756,,,-4.491143221835579,1.7632510636927152,1.3813327602348802,-2.823676892213915,0.24437456461220386
2020-02-11,1.6606516014019146,1.8398554001895864,139327.0366642567,1.831922797763712,1.786476015794916,1.2914615608504971,1.5442532031509848,,0.704304849978147,,,-9435.805735830747,,,0.10247692536596405,-0.17876585990665345,,,-3.091213264632218,1.768433585626416,1.3572293197944276,-0.9908895836493695,-0.3387113726512617
2020-02-12,1.5007422720339694,1.5961355575101166,-101209.80600046448,1.4097240497865131,1.7652115357977485,1.5877091470387765,1.4912269348184288,,0.6542921547112521,,,-18814.8956423851,,,0.06162559747015388,0.06269296197468117,,,-1.034265231451986,1.7955687604768416,1.401196793332221,-2.2177264830071803,0.39287817798044555
2020-02-13,1.6469226851128376,1.8705840256432875,128526.32274945924,1.927241812064544,1.7949573564013033,1.6524926674403553,1.4913689438966995,,0.6543784783926618,0.9271947128381884,,-14062.474223932697,26448.941112964058,,0.12734218804948438,0.10259040302736636,,,-2.022800707861279,1.176104111392985,1.3447092356371142,-3.4825606336253396,-1.1272661103237485
2020-02-14,1.8166357691195247,1.917402659915508,-148685.4643572979,1.8340624548346331,1.9441560429322085,1.7422513772765256,1.4958316746074005,,0.6570948385908049,0.9273919185324014,,-17510.582380433916,28337.58108030135,,0.053985176872733256,0.15249581560407952,,,-2.2064244740285908,1.1267297256019682,1.2992831296637064,-1.135482407130165,-0.8011922983598998
2020-02-18,1.841140984889769,1.139400033640678,-24909.71579300423,1.455333532105712,1.388671592990324,1.6726755353798353,1.4709257651126173,,0.660871086287693,0.9201395495133456,,-21322.394732724344,15906.305559094248,,-0.47988364233254016,0.12853248664944564,,,-2.708121116885855,1.1127085180116905,0.7813509414972597,-0.31309015185727174,-1.055899958646012
2020-02-19,1.4459313141936043,1.817888216746061,-22810.262642346715,1.6141203896771987,1.6832826197139583,1.6682820986911302,1.5551745786070443,,0.5842857076279665,0.9126015336394568,,-31389.533586959114,21510.856511078637,,0.22892188487581513,0.07020660502210961,,,-2.6713003740836605,1.1062089494214982,0.6791883288203154,-2.307452487870038,-3.8182056009165937
2020-02-20,1.550071867516607,1.20775336403932,-13090.181825851165,1.5297627768080737,1.440898401772337,1.590605659996971,1.5642355755257433,,0.5770160981551152,0.8917748294787807,,-24618.607777231187,4545.82133002962,,-0.24953938617032004,0.016717607420104818,,,-2.420643947532922,1.1044070383688276,0.2951897230490668,-2.6830649913424374,-0.9457653894686586
2020-02-21,0.7071424401586537,1.2918285159733518,-109082.97859218308,0.984116112307822,0.9259538503933308,1.4748545580629837,1.5390379555145537,,0.5773760032429699,0.880662140255077,,-25812.446612824395,-2485.9641711577337,,0.6025818311260404,-0.04259813677827247,,,-2.8445185552735843,1.042502764223438,0.2545554143999216,-0.6423405731171276,-0.5468751536789546
2020-02-24,1.724347262096881,1.4495801858850026,-31154.26702103204,1.513905358490094,1.6555455338846965,1.3812900632568827,1.508809920006636,,0.5646747971358572,0.8465266818399798,,-22113.306161785247,-3322.229262974324,,-0.17357459255242455,-0.0883033167050972,,,-1.9544654134265604,1.0422863336419397,0.351174623079601,-1.4195334212060111,-0.7596663840225789
2020-02-25,1.2665421399879315,1.0139206796028812,-67043.1312034847,1.02759896772087,1.125531763743906,1.3561941924493233,1.474252403628363,,0.5731173945627192,0.7285965110532714,,-19825.395358499653,-13553.645756027541,,-0.22246578583005872,-0.08346862726916847,,,-2.3234737904159624,1.0386452837987432,0.34161033710653604,-1.2804657441049077,-2.075614043602487
2020-02-26,0.8619215063715018,1.0061524404199993,-23331.676942873208,0.8752383399346115,0.7935852438396633,1.193847037184111,1.4128379505436384,,0.5528206533293085,0.7154500305311158,,-19979.80277046694,-13212.59733135484,,0.1547246637889508,-0.16841951524047347,,,-2.5052755411792687,0.9715281494660861,0.3213234799574379,-0.8132204094116482,-0.20858039038729995
2020-02-27,0.8928878865398087,1.28089042149003,-32190.0204250576,1.179284874991108,1.212871006673799,1.208474448674253,1.3810785730081458,,0.5404963260014068,0.6798382590882673,,-24924.725221588236,-38371.51304586445,,0.36084973084923194,-0.1335059906128813,,,-3.3936420447556457,1.008260705045397,0.5458296456198901,-1.320619953269154,-2.6154200988078466
2020-02-28,2.0956593123821463,2.0411743349137854,36376.81443933076,1.9870140028119945,2.229524265480734,1.3583436124623396,1.3722477372142248,,0.5273902111334957,0.662609942663502,,-18094.78641662497,-25492.436743593702,,-0.026342914844824226,-0.010184054033179011,,,-1.4167112492166156,1.0144989885062896,0.7308529538995797,0.034422580593864015,-0.28855469448842386
2020-03-02,1.548445909052198,1.6587058709085252,-80952.69941327757,1.5833729138484856,1.6362652708379797,1.4001687494670443,1.354317407005547,,0.5101180499432658,0.6207156335430916,,-21240.40712102267,-21023.14198953436,,0.06878591385639174,0.03329519595587222,,,-2.939496430906002,0.9703465421626476,0.7408139959154958,-0.9733494316367599,-1.564819844015134
2020-03-03,1.4465798233941565,1.298199178602678,-953.1852374340378,1.5347135808976216,1.3609591224405977,1.4570244492670035,1.4087045284522002,,0.4340604460243022,0.5960730643574738,,-28585.808522554922,-15864.770761562295,,-0.1082239708336,0.033725799715126556,,,-1.7501121346821424,0.849347923172532,0.81833204912009,-0.2970926718205705,-1.2578008910437248
2020-03-04,1.3293876078436977,1.5096488956265546,166820.67132482128,1.2800505876940154,1.3935085321527154,1.5577237403083146,1.4278286092585133,,0.42940429229809957,0.5911944371236562,,-20329.697437647155,-17564.816308111323,,0.12715871337147702,0.08707077966420042,,,-2.176323044128667,0.8143495545271867,0.8210762761222316,-1.9034266616842215,-0.6861786071530592
2020-03-05,1.3308724823316318,1.3370004078084623,-99675.49338723744,1.3017398314591944,1.147677495038545,1.568945737572001,1.4889337483205005,,0.3002768998522574,0.5815211097984069,,-23613.45897700826,-44267.08022709028,,0.004593874225634567,0.05234363043296714,,,-1.8703979765183536,0.7805644397042698,0.5763083932728353,-3.249303352293279,-2.8804414730540353
2020-03-06,1.314259430657355,1.1504471851752545,-91726.89609140164,1.1826354863118986,1.485379381962204,1.390800307624295,1.4691227863974934,,0.3092051543876007,0.5634076195584953,,-27705.5220163508,-32671.151690128838,,-0.13312261292269784,-0.05478613638413985,,,-1.194868059756983,0.8032945715553511,0.6403660433134444,-1.023871180729962,-0.11571712765876366
2020-03-09,1.1976860609512858,0.9691657096744885,-39144.71542011888,1.14167124407318,1.0678715370941347,1.2528922753774876,1.444150616344485,,0.3287963176622572,0.5666876396919139,,-23007.695752098243,-33415.66892093384,,-0.21171108341926273,-0.14206664112288736,,,-2.6064005178572343,0.793510853976291,0.5229686968306162,-1.0001216315825217,-0.37173033655016047
2020-03-10,0.5912288896724327,0.7654895240685491,222739.95124462256,0.61861965263682,0.0114683107844726,1.1463503444706618,1.4080611303917059,,0.3617723281911088,0.5704539199726836,,-9608.484896528695,-27884.15264903345,,0.2583122953227744,-0.20563039098483002,,,-0.4989771914010038,0.7347252825052886,0.8322276195063568,-0.9546219218930379,-0.6297787414499443
2020-03-11,0.8687946779067826,0.7138923307081662,-121787.15462496928,0.6993702025951052,0.8599479920943818,0.9871990314869841,1.3517629769176351,,0.378274442337104,0.5738621549291212,,-22664.19446099,-25190.775224732,,-0.19637466972198012,-0.3142932562231371,,,-1.8289767840491022,0.7061222537903825,0.7929014000717162,-1.365420233707315,-0.22846196287798276
2020-03-12,1.161147179849607,1.4900366081170873,-39240.90486870948,1.6133689550987356,1.4705467102378886,1.017806271548709,1.3464580294479835,,0.37540001895311836,0.5739472331342783,,-19565.749404402242,-25503.7749000276,,0.24939222428421615,-0.2798278656534553,,,-1.9461544648720634,0.6603978379434323,0.8000534448743657,-0.322208530998284,-1.8770807822515077
2020-03-13,1.196305644008916,1.2629685148278522,-56948.10044248121,1.3393203120192716,1.4212565072924723,1.0403105374792285,1.3160772539072119,,0.35477056478241514,0.573562083774962,,-28839.470563999268,-22480.41042970363,,0.054226736109055554,-0.2351362724439737,,,-2.5018144410241954,0.6636872011255357,0.8409001424999143,-0.5995180782118009,-2.184612478396905
2020-03-16,2.098440603697222,1.484013461526171,16083.025108624002,1.844951550239536,1.6847209570806498,1.1432800878495653,1.294407793987745,,0.32836115668245947,0.5708507262795227,,-20601.046090703174,-23783.771531092043,,-0.34644428340664296,-0.12415188758577686,,,-1.8311412940476746,0.6684242555859611,0.7378168315178266,-5.112145466695033,-0.6638840494972771
2020-03-17,1.4311861489467024,1.4974096439880356,-62930.71887664992,1.293709101840994,1.554373654270874,1.2896641118334624,1.312308274505113,,0.3292234672536417,0.561335452713685,,-22502.096244885455,-20332.873852463857,,0.0452331360469554,-0.017405822200326843,,,-1.3445209380206429,0.6799983113003576,0.41297834723161864,-1.450550770971144,-0.3120838967685293
2020-03-18,1.1153200819524614,1.034866198341005,-67071.66947561502,0.9370102544621552,0.9880928176986856,1.3538588853600302,1.2731571735848601,,0.31204593032236194,0.5097604558693786,,-24715.166586548872,-24501.507561467748,,-0.07486929133618386,0.06145916946989649,,,-2.974312068252022,0.6965486654119607,0.6306068364901186,-0.8004044646458329,-1.1363955684095262
2020-03-19,1.492361254262864,1.5308118098104515,21381.734324724646,1.5250567526591556,1.654827807076913,1.3620139256987032,1.2893100958734167,,0.31680730531187734,0.5097642678707589,,-22991.57077902008,-21224.873914370688,,0.02543858934067302,0.05485716621186656,,,-2.041983500984685,0.6929724847835269,0.6254531222123749,-3.399134536119314,-3.1996811839915424
2020-03-20,1.5656639745068688,0.8515393901567823,-7387.024379975817,1.4823843385633175,1.01623417945666,1.2797281007644892,1.267295639582588,,0.33157634890487914,0.5144437998086144,,-17906.773068409722,-21633.74272827065,,-0.6090195191010801,0.009762421703667413,,,-0.7632474669187644,0.730114477520446,0.8246893817885466,-1.696484881779552,-0.8881185102217345
2020-03-23,1.1585637994004792,1.7019477274279495,-31567.775294997817,1.2563073628020778,1.6116312957312626,1.3233149539448448,1.2799140166597354,,0.34346722365308024,0.5019121294204028,,-17927.448482108008,-28732.383176739717,,0.3845921831707968,0.033347016037236624,,,-1.0347254184455508,0.7609895238422157,0.8893818031536415,-1.7652971983289902,-1.5235617942237807
2020-03-24,1.3050379601717346,1.3097419952619962,-58287.50762224574,1.2967950280869829,1.2236012394479625,1.2857814241996368,1.2947050824426911,,0.3377313383495423,0.500754046615302,,-17489.66730304606,-24403.168278841822,,0.003598039028339615,-0.006916287910839328,,,-2.614644716273423,0.771283946757374,0.9650024042116617,-0.7804438234590136,-1.673082706525815
2020-03-25,1.2781994225199824,1.5176879161467909,-36768.909444266304,1.306877653615782,1.438512412676836,1.382345767760794,1.3202818562290308,,0.3340786206652378,0.5005357347954563,,-18161.528928115717,-28870.305000931497,,0.17173568255870364,0.04593664655023272,,,-2.0277241683624565,0.7608917393430196,0.7715186161669919,-1.6914084995005152,-0.7281078077427412
