Date,FIVE_Open,FIVE_Adj Close,FIVE_Volume,FIVE_High,FIVE_Low,FIVE_MA_5,FIVE_MA_20,FIVE_MA_250,FIVE_realVolatility20,FIVE_realVolatility60,FIVE_realVolatility250,FIVE_avgVolume_20,FIVE_avgVolume_60,FIVE_avgVolume_250,FIVE_log1DayRet,FIVE_logMA5_20,FIVE_logMA20_250,FIVE_logMA5_250,FIVE_log1DayRange,FIVE_HL_20_realVol_20,FIVE_HL_5_realVol_20,FIVE_logD2,FIVE_logD5
2019-12-11,7.830943182670445,6.6723516719453,27800.93537944753,6.9909201550142015,8.720800533705543,6.436964369811948,,,,,,,,,-0.16011058801288236,,,,0.5480522608539228,,1.4760527657420488,1.1557560438207444,1.2991559456866668
2019-12-12,8.04264479834724,5.484992778102821,-300007.8629311069,6.816007647714642,6.829874705298906,5.431598719798954,,,,,,,,,-0.38274220705213596,,,,-4.278239209607517,,2.08495104300821,-2.1417646950282174,1.6147892186334434
2019-12-13,6.655659506751377,5.681255871258003,-5977.378466767783,6.703467026013627,6.563201366985339,5.3873936293723315,,,,,,,,,-0.15829523398590004,,,,-1.9642170899862426,,2.116675483289094,-0.00894407860065065,-1.5094774160726114
2019-12-16,6.452015983240621,7.097768267872695,808773.0152809436,5.877940441851152,6.64847757422595,6.107761753695302,5.867658120892231,,2.8194564046250243,,,-120507.26987396782,,,0.09538776865353243,0.04010478400247092,,,-0.2606674328136931,1.3515186293022907,2.013544655225167,0.4779566014641255,1.2814449985829484
2019-12-17,4.803915243208969,7.267647635903451,38740.92520069238,6.513624149505539,4.865855673235743,6.440803245016454,6.022880161869199,,2.8061051175735123,,,-79611.15538726594,,,0.4140014066825863,0.06708768271274371,,,0.49942193391759165,1.3576078669148144,2.0509990367471223,0.461462106987993,0.5099497142326707
2019-12-18,8.00329222087879,2.996585475110372,69514.24431996769,8.074872736505164,5.495243632409142,5.705650005649469,5.755772085761329,,2.8282278116008452,,,-45231.79350601213,,,-0.9823795191435452,-0.008746279341099419,,,0.9476456304970223,1.3563557603046448,2.1368283000773163,1.4112754181457567,1.3017615998686767
2019-12-19,2.024619112887592,0.6707861570230733,226157.580406782,0.7232678193044393,1.0068608608387208,4.742808681433519,5.602994737477067,,3.019674255346711,,,-26593.65170915415,,,-1.1046864762307107,-0.1666717203047423,,,-1.260215020823061,1.3588926522804277,1.2073708859806345,1.8865940024274932,1.5715712593122089
2019-12-20,-0.3929272918677071,4.332213301280397,-415923.4242268597,1.5047262788646023,0.8273036255938919,4.4730001674379976,5.580057232103235,,3.027898242366306,,,-42639.72922235747,,,,-0.22113967110619337,,,-0.38945989765967154,1.339524023695611,0.8532728497627297,0.2894014630796964,0.29939513341978913
2019-12-23,3.0649792409795467,7.4839815994175325,379064.0782944724,7.207843822644605,5.022818337224152,4.550242833746966,5.468623505336984,,2.906375861822557,,,-14667.257458885962,,,0.892724153314192,-0.1838463388106021,,,0.7816274922875197,1.3631486240869157,0.9261700832296125,1.9188612380664782,-0.9513653897884954
2019-12-24,12.746927655543033,11.541992615594792,54680.53093803418,11.897514994451242,13.597595714637125,5.405111829685233,5.838271109571946,,3.1863617137829663,,,548.1342301575526,,,-0.09929835787124586,-0.07708956920861829,,,0.5306757323971977,1.3769851349733595,0.9295058587342802,1.9754383425502449,1.4526308695243353
2019-12-26,9.027829591166466,8.15635207892015,-143830.25064622262,9.19504552655684,8.77695157694722,6.437065150447188,6.218369950996219,,2.9688697104540744,,,7172.21711225819,,,-0.10151496331855635,0.03456490761356876,,,-0.8720491118804605,1.3761235793386393,0.8803847307765557,-0.3969457815901852,1.6408913466506714
2019-12-27,9.48499745560337,5.455033087831872,-410620.2199854945,6.871795026076811,6.88737687072836,7.393914536608949,6.235234975671882,,2.9632410402515146,,,1943.087567793092,,,-0.5531726502684753,0.1704410369918891,,,-4.161648846860708,1.6003488641194412,1.9839482666534076,1.806148700526798,1.565328631288011
2019-12-30,3.938999840481799,11.064206529469594,396442.73805990105,8.407191920930131,6.571500546861188,8.740313182246789,6.738095839546074,,2.8815400098759874,,,11269.011410900877,,,1.0327884174960913,0.2601686536133445,,,0.6074211811560891,1.6124177620197626,2.0857818247271225,1.067415507025759,1.906871270414387
2019-12-31,11.43062203166685,10.80652517188021,217859.4075175746,10.385408141692125,11.6701577607663,9.404821896739325,7.021498997019641,,2.99252688183638,,,38018.44838502355,,,-0.05614576302731843,0.29224579790929506,,,0.2505638503921426,1.6132348738424793,2.0084752310655576,1.677375416238796,1.2007306258797457
2020-01-02,14.91382887688266,9.72288681613628,77682.69161612832,13.405257672599715,12.173684346164393,9.04100073684762,7.0142800897716455,,2.9854665121330712,,,40560.64137217631,,,-0.4278063231415405,0.25382178537661243,,,0.2082924791812927,1.5834161770399622,1.9625770218753367,0.2936539900022147,0.5983450613731466
2020-01-03,9.413791627291062,13.10411264325326,289539.3781354679,10.17622353799328,9.620595777143537,10.030552849714244,7.152558093905711,,3.2036168092286093,,,44837.39729637465,,,0.3307503147800636,0.3381656519764032,,,-0.5876567038178883,1.5734586627514338,1.9638515033495296,0.8318596469377891,1.5989350629659183
2020-01-06,15.8977572104657,9.874158005683526,-101338.42597513308,13.436022038023935,11.733976125957112,10.914377833284572,7.120674942781498,,3.1714365038312935,,,29928.602135563015,,,-0.4762570014266471,0.42707847103838076,,,0.531831005149765,1.517939873694482,0.4741071972679188,-1.888681095703596,1.4859416941020034
2020-01-07,6.153754686542001,9.842427251875804,-257321.6665751149,8.279787140766842,9.52809856740032,10.670021977765817,7.317682239205733,,3.2138630270999475,,,29678.042788651706,,,0.46963993891928146,0.3771444812376004,,,0.22179177938886332,1.4999999573446257,0.41995940402342874,1.1822440530047762,0.2003082205346064
2020-01-08,9.22771379984053,7.212935654872112,-51362.16089229507,8.983750140662124,9.099748622463764,9.951304074364197,7.503532639636447,,3.0861639605251976,,,30834.029206266023,,,-0.2463352927437036,0.2823296770666909,,,-2.1541781758783185,1.5347753200796175,1.0871548665475042,0.9787855476220884,1.2791515684295316
2020-01-09,8.530529392514367,9.908923765409613,55018.61819677032,8.30142935819633,8.75408428651032,9.988511464218863,7.718856818942042,,3.096757350885173,,,47744.63768235937,,,0.14978431957134677,0.25776930635400974,,,-0.7926251914275027,1.523328058210462,1.0487496504896605,-2.7106057607577614,-1.6818099729904645
2020-01-10,10.4981954919665,11.832354981832466,63046.67934361589,10.974654911772902,11.759734839739252,9.734159931934704,7.976856984436401,,3.2175720506427927,,,49506.924880567785,,,0.11963434231739455,0.19909686923566647,,,-0.24196974731752316,1.5026485017433606,1.0575126537722346,1.530269010389281,0.24039992901616924
2020-01-13,11.239027729178304,7.910747469573067,463348.538329738,10.74890719422666,9.191616370884276,9.341477824712612,8.098144719009914,,3.163969833797784,,,87674.74494361004,,,-0.3511700656608442,0.14282947666110288,,,0.44294765983010886,1.2465963048572708,1.0366451526403837,0.6922349124882085,0.6746830305196319
2020-01-14,11.898120852857446,12.550563391824396,476758.3477974369,11.325716271410116,11.217219053396676,9.88310505270233,8.441610095038232,,3.259211303686661,,,111811.53125682026,,,0.053385080225461595,0.15765367900657717,,,-2.2210307467594683,1.2649275636064417,1.1750038051164142,-0.3309954874398209,0.996260627031789
2020-01-15,11.60260414846907,7.613354951414692,376390.3386926069,10.419535365881984,7.505690129982966,9.963188912010846,8.467389429215332,,3.250048682749441,,,90192.39742740344,,,-0.4213256328561666,0.1626749448727694,,,1.069473595826915,1.3066939357759786,1.2601592851129242,-1.2127024027763198,-0.9152430395390377
2020-01-16,4.520156424388631,4.86312532872698,808597.7375393447,3.778810200392343,5.367048174697871,8.95402922467432,8.347163313856509,,3.3399949993954894,,,128685.23804433605,,,0.07313470257393516,0.07018186542904116,,,0.4626252094723918,1.3054907935644249,1.2745494886188107,2.0395875762673232,1.618555904253108
2020-01-17,17.671284420013336,16.302254706765368,4122938.482927708,18.974290171455948,16.793932722644044,9.848009169660902,9.012446775439258,,3.537457602496098,,,331356.44997472304,,,-0.08063754917948039,0.08866272304499784,,,0.7794888307047318,1.297336444213722,1.3264288032558487,2.1620463208300706,1.4973659754729391
2020-01-21,5.159054400012039,4.469592917343789,-1588194.8983131775,4.350288545298497,4.273193340687072,9.159778259215045,9.202387113455297,,3.146352877478737,,,240638.82603872506,,,-0.143455972355556,-0.004640948368851936,,,-2.5627141973455507,1.3762680627028667,1.7495405095289813,-0.9325918475962129,1.235807040723664
2020-01-22,7.278759002729132,11.039605812087046,-745498.0610633749,8.15846515319393,8.61941933423283,8.857586743267575,9.537756738995629,,2.9513468471713993,,,224160.09419689933,,,0.41652895376518123,-0.07398396423751653,,,-0.7744566312961876,1.378732036648745,1.4935127759609774,1.6606344921338172,0.4127436085995889
2020-01-23,5.896510555303792,8.725690645737217,-746194.5329540713,7.242570393563056,6.412673386065904,9.08005388213208,9.599842191311613,,2.918749578897281,,,167897.16363447212,,,0.39191087741753644,-0.05566653318252778,,,-0.1864536732437958,1.3508869624673654,1.3212322872565798,1.448352714274165,0.10646203365433583
2020-01-24,14.257442943232562,11.743965911734833,-503053.1369907954,12.965788627212206,13.450402674241516,10.45622199873365,9.609940856118614,,2.926162940918295,,,140010.48023803064,,,-0.19393951290630831,0.08439913925090535,,,-0.7244024841661064,1.3308364914163313,1.2174011779751552,-0.35046554841676275,1.9287408222449267
2020-01-27,9.937718732242914,9.502969081439671,-395399.7928622573,9.566303965599005,10.758426905938563,9.096364873668511,9.67727170624459,,2.9063815026418514,,,127432.00312722893,,,-0.04473320586392924,-0.06190514374967062,,,0.1757357011935709,1.3374866008677644,1.0536819773175181,-0.25195664569807363,1.9168175515642252
2020-01-28,7.223709540630878,8.01907701264031,-358791.6347178255,8.994308066919118,9.162623099055011,9.806261692727816,9.80547390248501,,2.763365701151784,,,130023.43239061236,,,0.10445472179738426,8.033865635235486e-05,,,-1.7819178642701226,1.0726109271914395,0.7413894916384435,1.3150370256402897,1.2668022676579986
2020-01-29,9.57356621525308,4.346822888269003,118780.32275349308,8.672715455992133,4.956258221840557,8.467705107964207,9.469604720424982,,3.000385158497876,,,116140.31162529199,,,-0.7895605735846263,-0.11182763775703375,,,1.3127708580946926,1.1169088032664858,1.1400606940727651,1.6401894386646305,1.9010297702768373
2020-01-30,3.160293635367225,8.613639795133992,-148934.8762385078,4.8300226994622335,6.783269873687587,8.445294937843562,9.359960451587671,,2.9890043513322904,,,97800.59743748787,,,1.002682023677408,-0.1028315910207039,,,0.6694932051896402,1.1321660555862822,1.2122495929635302,-0.5199289628869171,-2.1888024874813268
2020-01-31,10.200398595745185,7.205111713026625,-399063.69716485415,8.09529241730317,9.08642715171584,7.537524098101921,9.234071696432189,,3.0257099314818108,,,73963.27799843873,,,-0.347636063278819,-0.20300632930762758,,,-0.008904795858620243,1.1279906184001034,1.156591790513663,1.0502231327492884,1.512674601061121
2020-02-03,5.1882323756429685,4.97400824611006,-5266.5632869067485,4.485253294530239,2.2783714383889877,6.631731931035998,8.82756647657503,,3.0245442022434244,,,59222.98092732,,,-0.0421670532159429,-0.28601338293040696,,,0.7915805944150314,1.1525631322445813,1.2021056979281148,1.2918824537296532,1.510492517005137
2020-02-04,4.05834897386616,5.3569184349752845,-176841.05430992908,3.573350697006461,5.960995754681917,6.099300215502993,8.601704498039616,,3.1097406925917706,,,55447.8495105802,,,0.2776126566824275,-0.343786335238847,,,0.87030754866866,1.167034639886746,0.47767616976569505,0.6142085554407005,0.9791372890720587
2020-02-05,5.855767538565274,4.081066251039559,393167.2882125635,6.144463851171224,4.696707762948321,6.046148888057104,8.313636447997805,,3.25233818325829,,,87972.29724996412,,,-0.3610687892749762,-0.31847559025401967,,,0.37001483241480093,1.1705376161711702,0.36032780861294006,-0.11323365534353197,-1.3251742866083904
2020-02-06,4.184144251287336,8.86985674416239,-136810.9470183244,6.333051076330875,5.672245925232545,6.097392277862784,8.396482502462318,,3.243916889343466,,,83699.85794366265,,,0.7513564425358797,-0.31995168409754626,,,-0.41429626156009447,1.0808497275032989,0.54200607893646,1.2564528124084928,-1.3617307362494464
2020-02-07,8.570453692548199,7.267646167776121,-137114.3606156992,6.634864102255591,8.660314039623202,6.109899168812683,8.264418622580644,,3.232848788067187,,,74093.20900303918,,,-0.16488820505526228,-0.302049116305342,,,0.7057918671703205,1.085025436831346,0.5270420765218604,1.15894821524324,-2.7720375981446304
2020-02-10,7.0572608456166535,5.580298202773989,-128062.30834118584,7.855883677980145,7.49831372542684,6.231157160145469,7.95181578362772,,3.1713755633260052,,,64537.7596187991,,,-0.23481477769068113,-0.24383824750007188,,,-1.028424264511464,1.1058920374592172,0.8017333062671925,1.1907533738252636,-0.5003969310030102
2020-02-11,6.999427585098687,4.404920838485225,-159806.1505333258,6.166515219586202,5.370805835246955,6.040757640847457,7.7765244520733265,,3.269146616768593,,,33380.025175645904,,,-0.46310608375963563,-0.2525800685455733,,,-0.2285212548523755,1.0986262294178646,0.6792761538672712,1.051774083438494,-0.04919276888927439
2020-02-12,5.175581259367348,5.11790805399572,38967.72439762449,4.652680410784484,5.012187585210199,6.248126001438689,7.4048916851818944,,3.116793625050735,,,11490.494005655282,,,-0.011205881140041257,-0.16985924134091188,,,-1.0230211453422386,1.0078837710198112,0.7133426275477092,-0.7713462663961806,0.036179365012335964
2020-02-13,2.9255007457890656,0.9715841564568136,109043.68583059697,2.787793674782691,1.883984330338976,4.668471483897573,7.0728031454339995,,3.4313721391021716,3.301639300259796,,-1876.8386374452143,-10730.570361336524,,-1.1022930498123453,-0.4154251731024991,,,-0.10113684299698177,0.9711655336040592,0.7251702727233897,1.2335325819150857,2.0666440757793354
2020-02-14,0.9962579612035398,8.284966883149366,70259.72451267065,5.089948965953255,3.762462934048955,4.871935626972222,7.243895223155119,,3.4005664797077877,3.281557065021905,,-38793.73928877892,3426.7811227637344,,2.1181917114038797,-0.39666775850212305,,,0.28328695197261045,0.966173984082972,0.5845434101592826,1.1528033430561104,0.017172421701998092
2020-02-18,7.8994262735372445,3.800566096078171,-9733.575270247997,4.82030387735071,4.550848328801763,4.515989205633059,6.618810792620758,,2.7309264218775304,3.307174315138242,,-245427.34219867672,13565.771423344742,,-0.731640104943707,-0.3822914592000355,,,-1.311351842686432,0.9740996298731132,0.6662074592418771,1.0399169082839788,0.5764628511211707
2020-02-19,4.179619358293635,5.567797209770987,-357493.95060278126,3.8746866008476095,5.963707634351252,4.748564479890211,6.673721007242119,,2.6962587408539656,3.2835217102060326,,-183892.29481315688,10050.959838804682,,0.28677932192888816,-0.340335218914446,,,0.736695551218638,0.8302863830014606,0.8658338306684354,0.9995907772902359,0.15089656632615217
2020-02-20,6.715282511045544,3.026641579886572,127743.21850650576,5.980463175781523,4.719736331363606,4.330311185068382,6.273072795632095,,2.607239629084801,3.3128633632856195,,-140230.23083466286,13763.378046626332,,-0.7969322854006645,-0.3706269069900858,,,0.23168841529238207,0.8165769257205453,0.7748146874580777,-0.256280934448473,0.7377698509252373
2020-02-21,1.5755494843910045,3.58475559936106,44521.78846996103,1.872326657722496,3.4870701254363894,4.852945473649231,6.016026043313287,,2.6061316923292357,3.326333481155487,,-100694.41476346126,17511.83047070831,,0.8220862081947553,-0.21484108088309858,,,0.4791761005368427,0.8235307075180517,0.8047840555349697,0.6846318328827753,0.9605645959070852
2020-02-24,5.671783915341592,9.154885155549223,-10282.602607308654,7.620573715390108,7.353299416418054,5.026929128129202,5.886572005504007,,2.3592427419073205,3.315656546417621,,-76055.88804428693,21500.908807967102,,0.47878394182349077,-0.1578645394057885,,,-1.3194798109573829,0.8609874228726421,1.000831390595326,1.812908179635085,-0.13935601151640292
2020-02-25,6.468235441431816,8.430604476271512,-138688.66542796406,7.434540999073121,7.654938022719776,5.952936804167871,5.832953775245599,,2.283703998456611,3.205741316217764,,-63220.33167257226,23794.62952230496,,0.26496513279749734,0.020361155275501575,,,-1.5123247061200855,0.9204910307987021,1.0572294028579494,1.578122436788475,1.5325651575223902
2020-02-26,9.47425787589478,6.842802226375511,-113371.37125143514,7.390668030152341,8.5964077755648,6.207937807488776,5.774140035932359,,2.239152248711667,3.194073245696802,,-50949.318499252746,27005.73381971758,,-0.3253810935008937,0.07243943091457869,,,0.18709327519302904,0.8339300402391635,0.9484847794007142,0.8381488191866249,0.24295011319443263
2020-02-27,6.057561594593665,6.997949749992117,134863.47900350217,6.965219227649556,5.898154183375766,7.002199441509885,5.9066963790185145,,2.228656727359206,3.0867548585381446,,-50145.16068675229,25754.720783146862,,0.14430987131948883,0.1701376188289031,,,0.06491193041832564,0.773838913937169,0.9239124148242027,0.35952917513827487,1.3790955543018133
2020-02-28,7.567348041017922,8.679038147064148,-114262.838607147,8.699346544586547,9.0351001752409,8.021055951050503,5.909966296615023,,2.2328814017724317,3.0771706972967725,,-48411.55880518426,29135.829005775726,,0.13706802874311008,0.3054299493015685,,,-1.0913776300725384,0.7844312604128745,0.8004635445796635,0.6077177810503532,1.6281188417844688
2020-03-02,7.866200776265771,11.01945197508384,112882.83974407474,10.241870154442765,8.731011727672637,8.393969314957426,6.100683309717883,,2.4966441729516133,3.0961717060755154,,-22814.231959737812,30569.89580362575,,0.3370868742058634,0.31911272642006344,,,0.4126779838447768,0.7944725598859432,0.8567077489676819,1.3916555206607824,0.6230287577712587
2020-03-03,11.463112697565904,9.05355127856008,335680.0203487938,12.031580869833109,10.602763710968802,8.51855867541514,6.304660461340385,,2.565451733845325,3.080253589909501,,-5766.902777952782,32764.4918152473,,-0.2359772012931307,0.3009580412968582,,,0.35684694035151626,0.7731652944252883,0.6178571247233495,-0.9821284125650066,-0.47329415342554404
2020-03-04,7.87640621516077,9.470791532111503,-280233.73458617873,8.377740300676706,9.1577601868875,9.044156536562337,6.5103541161971945,,2.6490244757656725,3.0654866510958425,,-10936.536791765266,24813.304951459326,,0.18434075104637865,0.3287250121284909,,,-0.24843586448145066,0.7336609630712883,0.6131070086948891,0.43739032692838387,0.9662190312594391
2020-03-05,10.766080526368782,10.037242177899673,-196785.2684517588,8.874147278724294,9.269674606284326,9.652015022143848,6.8081629125402,,2.6959324241423444,3.0774521199182936,,-40434.16462498138,25738.725137878162,,-0.07009810674819111,0.34904438357902823,,,-0.9275353979287655,0.7358741638846505,0.7003739989798343,-0.016443557965412338,1.1116247343489418
2020-03-06,9.571440236743356,7.856171788455825,32969.780822951405,8.747595063960887,9.93996599589073,9.487441750422184,6.757478664754873,,2.6644772802705003,3.032941456735272,,-31945.128232917592,27529.58630567037,,-0.1974842511200941,0.3393191611954534,,,0.17594370474020482,0.7423240497181619,0.5567798139278208,0.47909947610646597,-0.19496147471261494
2020-03-09,8.63378517419784,10.822610987952087,21742.661153980065,11.006314242217826,9.936552675164124,9.448073552995833,6.93522690576367,,2.8146467063035723,3.0508738490324507,,-24002.27714443363,32611.856513654984,,0.2259545401309081,0.30919709173893384,,,0.06743578911326126,0.7118047303328738,0.5046259464840721,-0.24160184980857705,-1.6253590481028464
2020-03-10,8.919442761266936,7.391643101575539,-206544.99051260744,6.874255880225519,7.485480501127654,9.115691917598927,7.0257941507037485,,2.7978461733165463,3.0484213095351858,,-27926.411253004706,28706.091082120736,,-0.18788342247003942,0.2604090598305297,,,-0.4922907590515413,0.692353359981069,0.4454879947915046,-0.7667319640124398,0.507966446401912
2020-03-11,8.250617544486659,5.410881453121547,4610.699569869204,6.864505526696149,5.424007729463881,8.303709901800934,7.076092181435565,,2.756993874394258,3.049328909497152,,-19705.568747844954,33783.06712380367,,-0.42187604149896424,0.1599805875095414,,,0.3649887463724247,0.706483582757798,0.5337836344426659,1.6885687339730011,1.4011608253363395
2020-03-12,5.588183944813139,5.6669264715879,21214.957394023197,4.942173686818748,6.45125325136452,7.42964676053858,7.103543102315173,,2.7391458628866516,3.0494862921787997,,-20593.20709802502,34236.27272148352,,0.013992543585203592,0.04488462720723597,,,0.4114999050662014,0.6948118573442209,0.3621930912828498,0.5450627645181889,1.4748352505052966
2020-03-13,5.882681678123248,6.421412235669592,168904.6841703977,5.876813300322596,6.801648384143704,7.142694849981334,7.376034506275813,,2.338857478681482,3.052810586317601,,-17600.15718103498,23571.80053630775,,0.08762534226310814,-0.03214602931398601,,,-0.07813984512582917,0.6949361753162315,0.36762507859169485,0.010475720087362594,0.3609972761380168
2020-03-16,6.804520299444135,5.179771898541546,141852.67876733607,6.009474744215041,4.982396820500867,6.014127032099225,7.2207747570454215,,2.3780811746125186,3.0689689837385896,,-14020.509468301712,25290.32976241848,,-0.27282612098072484,-0.1828510471443233,,,0.026717803154881814,0.6886537333355242,0.3677233693246436,-0.7191738078073066,1.7303873235016776
2020-03-17,4.038253461603375,2.164465468022911,10736.460820446957,3.981116603388856,3.3670585597132145,4.9686915053886995,7.138969725642658,,2.525498663279731,3.0919367558038404,,-12997.007663766966,24310.700037426468,,-0.6236388530319288,-0.3624119429605048,,,-0.4876658216293378,0.6399142741864783,0.3660309959627346,1.4485521821041436,1.6538714829973549
2020-03-18,2.742813162162093,3.8657391168284647,83942.18349899363,3.1536755558687304,4.0097762234879895,4.659663038130082,7.053866820995533,,2.608541959375072,2.9968013661572597,,9074.79904132178,21940.443422296663,,0.3431688018672331,-0.41463281559975856,,,-0.15536730739606275,0.6063827247209771,0.32484460344932886,0.27310086778248593,0.4351160331568115
2020-03-19,4.669884245411026,9.173781828199608,151057.85897200264,8.555766186037232,6.0331216748024445,5.361034109452424,7.361223833411185,,2.467381541507952,2.971207724285442,,10240.531064596624,31390.131475611033,,0.6752153298336606,-0.31706931328905563,,,0.9253077604985511,0.6492854199618535,0.5278050061854055,1.9472401727781752,1.2547197261134948
2020-03-20,9.86410093288434,8.160116692367353,211261.620211312,10.162849655300974,10.404947423641405,5.708775000791976,7.589991888061499,,2.3056142323152797,2.9715640767739466,,18577.522651664174,28593.423840891694,,-0.1896435288504637,-0.284826057751763,,,-1.4184136330053077,0.6910398718488955,0.849205422976492,1.4573066265501087,0.5531402707839352
2020-03-23,8.658701998606901,7.412028686683698,-148868.84905900317,5.992601984530452,5.717206811882406,6.155226358420407,7.502849064618223,,2.27610222351263,2.929425812475133,,11648.210329079446,25200.934174274407,,-0.15546064793475137,-0.1979812883824124,,,-1.289548221352296,0.6886000001732975,0.9508143291761769,0.5663094164025795,0.803013086352284
2020-03-24,6.237187265775191,8.177004938921385,-90178.35179231706,8.736198434105361,7.468030792912771,7.3577342526001015,7.490169087750718,,2.2713632089034332,2.9294855650734504,,14073.726010861797,26095.132488506166,,0.27079661711206915,-0.017839333175594625,,,0.23757305641859736,0.6261508197198832,1.004154039948448,-4.081137369180294,1.7938472002167303
2020-03-25,7.43600620662356,8.615365621405033,-78861.35600401496,7.918313327896826,7.877928115777095,8.307659553515416,7.578797257502194,,2.279342126292179,2.9174305751646377,,15799.226773232804,31624.446888197494,,0.14721340464158852,0.09182341311088815,,,-3.209291597663134,0.9214529197216972,1.6098298036135628,0.18509847651541614,1.5580659843395417
2020-03-26,9.227287055265506,9.22096894365093,48842.108365917,8.799435059086491,10.023440183112456,8.31709697660568,7.689948217185133,,2.3035997384888502,2.891200211676567,,11498.158241353547,25831.103059964422,,-0.0006849549206131654,0.0783992231561329,,,0.20212837037709455,0.9249558919491353,1.4204722811231967,0.043025010637654536,-3.0536344013820496
2020-03-27,8.774911297139695,5.605324854764547,52995.10606823477,7.00022172930403,6.170060955795265,7.806138609085119,7.536262552570153,,2.336437158893978,2.874058555877397,,19861.055475122637,23083.36470247543,,-0.44817964783700587,0.035184048891686054,,,-0.18613589392689234,0.9067198502289239,1.4568767816253236,1.1019536224034496,0.937970747774096
2020-03-30,5.655948013730423,5.28395271387636,-204046.95852141577,5.938442813106221,6.388601065433804,7.380523414523651,7.249487589509781,,2.236248348172149,2.87567201471786,,4014.5655618481105,18387.870533516358,,-0.06803329950880453,0.017913770414796967,,,-0.7981560862007461,0.8994431511275371,1.4361600591781136,1.3704231343240891,0.7552182723493219
